Network,Station,Instrument_code,HVSR@f=0.100Hz,HVSR@f=0.121Hz,HVSR@f=0.145Hz,HVSR@f=0.175Hz,HVSR@f=0.210Hz,HVSR@f=0.253Hz,HVSR@f=0.305Hz,HVSR@f=0.367Hz,HVSR@f=0.442Hz,HVSR@f=0.532Hz,HVSR@f=0.640Hz,HVSR@f=0.771Hz,HVSR@f=0.928Hz,HVSR@f=1.117Hz,HVSR@f=1.344Hz,HVSR@f=1.618Hz,HVSR@f=1.948Hz,HVSR@f=2.345Hz,HVSR@f=2.823Hz,HVSR@f=3.398Hz,HVSR@f=4.090Hz,HVSR@f=4.923Hz,HVSR@f=5.926Hz,HVSR@f=7.134Hz,HVSR@f=8.588Hz,HVSR@f=10.337Hz,HVSR@f=12.444Hz,HVSR@f=14.979Hz,HVSR@f=18.031Hz,HVSR@f=21.705Hz,HVSR@f=26.127Hz,HVSR@f=31.451Hz,HVSR@f=37.859Hz,HVSR@f=45.572Hz
NC,LMC,HH,1.011644043004008,0.9537565998555344,1.067212809909432,1.166470087946828,1.310460974250904,1.446364546334173,1.678498972640711,2.247777942448259,2.293476772010741,1.87654293736434,1.346739025552238,1.26354078394912,1.584446935479363,1.563146808710111,1.78164349408125,1.780086990314005,1.688820432253245,1.352401226838448,1.168360754830396,1.138086102821596,0.9017597081646942,0.9584002326005658,0.6806730943858412,0.5862535781551077,0.4935161881799048,0.4727607425506865,0.499149282003553,0.7710465838360248,0.4476100911931126,0.4575266254395114,0.2607214615562725,0.7122104425314197,1.013818334608848,0.9507861251882757
NC,LWHB,HN,1.043029266872643,1.016276991378127,1.003187630737107,0.9699436963794578,0.979678816721258,1.039054444262571,1.091289702717906,1.134088923287305,1.048908511739562,1.081828562339045,1.045728544627913,1.046145854021309,1.075361999336782,1.006148403951362,0.9900180634350402,0.9644797237594868,0.9794628886108414,0.9580527131132026,0.9714325361048826,0.956396575807848,0.9463928917669232,0.9351215731575618,0.9241849338110624,0.9289851386447552,0.9398458506624002,0.8698628003045309,0.864213288550872,0.8884425987026148,0.90153383526398,0.9064781457813544,0.9002731314422208,0.9669431444686486,1.170871903169055,0.9409589345632392
NC,MBEB,HN,1.053091418103235,0.9963542744572248,1.00343067953361,1.11775255229338,1.024334108922878,1.205282354034267,1.030549927831273,1.113773917096734,1.093256667040436,1.136018023577543,1.082706411298185,1.188527572550611,1.114418617396939,1.102982775905969,1.099339296195786,1.122050623657137,1.139156496171946,1.128832125838813,1.115431595816439,1.12175227753496,1.194191320891251,1.108674558844867,1.104932571427924,1.083447738445444,1.004328137187867,1.312154701534662,1.647123283595788,2.335445751683377,1.074002622107662,0.2682236203510838,0.5182196824497616,0.9902233178275583,0.8147243290486815,0.9102948559561476
NC,MBM,HH,1.245212620106353,1.162504562545045,1.160059367874003,1.219861115201083,1.340305413229513,1.476735452656851,1.951027117026794,2.662274424929848,3.596458799545046,4.448866909618959,4.381290957823563,2.437199151750116,1.679752232706501,1.327243688244665,1.247161312669756,1.244924977319512,1.236003745572608,1.178425129047846,1.164383156722034,1.156407470790544,1.180253085315916,1.269288025162589,1.117553599033568,1.07670923069378,0.942639362456002,0.9939263101863318,1.62135112990957,1.507325713160734,1.277142702488254,1.397680411365501,1.756611327652157,1.923902865488938,1.668346277109886,0.9402140179565306
NC,MCB,HH,1.003932091919746,1.09292493223728,1.217849379666926,1.249792381134429,1.74343846800797,1.723443537314541,2.243823408666056,1.894911118797519,1.832254082041758,1.862292199464598,2.074585315483872,3.383238975835217,4.332049002391371,3.831535495769262,3.179802540348612,2.243966595950701,1.651387215050437,1.5663737671705,1.728471351743616,1.663589812244668,1.722710721245783,2.078808839580386,1.550083542681685,1.112656940430174,1.0250225244463,1.094474219920361,0.9018762364264076,0.9453165137678904,1.003211058249156,1.028160654625206,1.007567181075588,1.002623418005094,2.817142733601275,1.0105039332904
NC,MCUC,HH,0.8822705883901789,0.8378287863640215,0.8861283060479204,0.9408442429559836,0.8615030471253265,0.8373799801447303,0.8671684974038274,0.8223051494823642,0.8819722987210925,0.8207159643543156,0.7654640530562731,0.810891827530576,0.934800903016593,0.8021180045841081,0.8293511968292651,0.9215238605945618,0.8363089844508275,0.9022334322225688,0.928025461261088,0.8833199942936093,0.8732705976577244,0.9141149620903208,0.9429606135362446,0.9355634459695636,0.8727397582237333,0.852910006941847,0.8810736634475791,0.9878319607507487,1.231073218201381,1.448632043665909,1.31809476721615,1.054112045302559,1.10650261984167,0.9299648930281408
NC,MCY,HH,1.028850515468404,0.8523437739641883,0.9962820536146476,1.097347761286173,1.174112093925908,1.225786122053544,1.429178923601458,1.652966842619923,1.783037269686961,1.629414196557785,1.682703876983401,1.913059272440294,1.789471629176167,1.977157313659315,1.765917908374836,1.940701617647175,2.479784027259879,1.879441884618744,1.886748053925804,1.472900503153333,1.084511976576858,0.943814347952005,1.288846488822086,1.333048242465973,1.185485404594216,1.171121824956124,1.029442709966605,0.8153112194772411,0.7299768563161257,0.832130788641675,0.882659303202986,0.8268334656216926,0.761258942100786,0.8870856556871022
NC,MDH,HN,0.93636660118801,0.966951891721094,1.077472278228107,1.117117537486777,1.044982881201174,1.172891584946584,1.106074397129328,1.023743713558896,1.012507793818082,0.998483192425162,0.9850763235758606,0.978736873420676,0.9173720607932476,0.9531657637766706,0.9733200815159776,0.9578937804789108,0.937592416001043,0.955796445704049,0.9505482871777452,0.963223881259951,0.955518048590987,0.9479498127921312,0.943763076622817,0.9467541048262318,0.9415831223174956,0.9451994271312374,0.9296446982849232,0.9339827499487504,0.921012971628694,0.9375794944864476,0.9791370583148488,1.059667621018391,1.205909445825626,0.9389301280360418
NC,MDY,HH,1.934471935792716,1.121664466092613,2.031409805903722,1.152721784802551,1.507384484335565,1.428052533279053,2.326371990386951,2.477208283359402,2.110149087811167,2.348135096427493,1.719001809698216,1.498408704937684,2.331246753325749,1.443681233896527,2.613482985108935,2.567667674444271,3.036645072564145,2.273230044315848,1.816156828799885,1.666536665265265,1.579017081529293,1.485904602505678,1.298128910423637,1.10724846421114,1.071007623645573,1.029490305775475,1.051087761888097,1.007037603506749,0.8906476598439726,0.9502876713389842,0.958772046670082,0.951158840327957,0.8675588059519656,0.931274114080258
NC,MGS,HN,0.7532058825868695,1.094520500435607,1.652064781243801,2.662565436619815,3.920236258361733,2.589327073262001,1.513026183934199,0.8607966134194268,0.8590265336984557,1.022705743884117,0.9879766236555236,0.956021250622525,0.962467110802764,0.9164611642232604,0.8976711036813888,0.7754974290896572,0.8729529138250097,1.679782907006063,1.330551060622734,1.264734049596159,0.6212323563472582,0.7071856773038981,0.5426640563500923,0.5584036300208298,0.4968462478003546,0.4484487562825394,0.4409189653188542,0.4499483644312727,0.5311496403767316,0.6245937503038924,0.7728023208740974,0.8425289067035353,0.7122039713946775,0.8978480750647011
NC,MINS,HH,1.042863560481852,0.819727068618156,0.9553061319609136,0.9960501437826856,1.042497189676968,1.055687355632898,1.063417964681951,1.130458093914842,1.137827623929823,1.248718388379327,1.312425228925481,1.204816788809305,1.246143761709396,1.351572155613174,1.338743950156672,1.409914380071666,1.569691293745272,1.822561616122748,1.613969986546128,1.352030703594324,1.220947799264313,1.164767457926029,1.100675096709249,1.086702317716056,1.105386813109855,0.9971674107311604,1.013639990949772,1.049046222727053,1.043700938397719,1.056478079462956,1.150229135861365,1.170256906706697,0.9912936202964996,0.9136457936152216
NC,MLI,HH,1.290115712018787,0.9094822810900748,0.9686151169972194,1.075387347527046,1.230361894682283,1.278530983221118,1.359341924334581,1.402622947391952,1.258768224082634,1.25362553729043,1.543797108143485,1.958459974417069,2.572658494600423,2.807799025009354,3.191478463377037,2.7739202236154,2.38242101792236,2.261420738588833,1.915514058057236,1.515532949227156,1.240276408489463,1.009464034823404,0.97551341628637,0.7527571518552819,0.7297192016163285,0.7332936141622575,0.660201406621383,0.807046889174,0.9052851000228403,0.7353894961717664,0.4657744553857288,0.5773758909963888,0.5180259584757475,0.8244586064002046
NC,MMLB,HH,2.15856278947733,1.289465352862421,1.332284714441798,1.420245424766524,1.677606548082461,2.114381788251945,2.858267745305993,2.937427161656376,2.636496797393297,2.257071194045767,1.542539071917598,1.903109432326536,2.490859539509708,3.534740894965757,4.175584865388934,3.623255814624585,3.533074944629835,4.599058800704542,3.795815253177371,2.857578334613773,1.884125643779952,1.650386587025589,1.402599035866633,1.14161476998723,0.9462757951641578,0.8580170462018146,0.8156071144765658,0.7791435936596781,0.7556802510112207,0.7828422063829529,0.7182046508407378,0.7395580173803505,0.825337026225073,0.9255012694619856
NC,MQ1P,HH,1.627804598580326,1.096547412793987,1.095311848857104,1.095547892921627,0.9911637150928032,1.014670144366887,1.119161115775253,1.381869528664517,1.316360271429628,1.166010044357463,1.11905238373897,1.132161218866444,1.175123794652138,1.714982904799873,1.726521048291559,2.181460031216194,1.965374293006123,1.658628801386856,1.735626756630748,1.547438875197572,1.4941308393624,1.177292362943394,0.7798813487167475,0.755731673711766,0.7286321563723196,0.6136979437395633,0.4194985705459268,0.3904081276999247,0.3198047201036965,0.3511042728297466,0.4094307892320966,0.4207587972872902,0.2749872856772297,0.717781820472311
NC,MSVB,HN,0.9965834121902568,0.892295795709719,0.8671938439036678,0.9988522039204786,0.8475251452146348,0.9548150143913904,0.9428964208255683,0.9270069635206072,0.904381973531506,0.9315653561115782,0.852085786459516,0.8990032096068938,0.8852252500564762,0.8773016963628237,0.8907096340431064,0.8935182380855506,0.8340332529833439,0.9851099198853928,0.8036822169815304,0.7413353853012473,0.7301100585081635,0.7413124040754804,0.667948809515034,0.6422245983161486,0.6404606313459636,0.9493578930986464,0.9888429383151192,1.006614851421455,1.004176039146581,0.935658044770928,1.293758723222548,1.153636975019656,1.6542863497521,1.06906952917358
NC,NAD,HN,0.9625078517946888,1.186280564369996,1.330926146203829,1.494235521415507,1.39241082970081,1.062177866928825,1.152520466210849,1.450278535220817,1.070308576906214,1.121770035892391,1.110102121643205,1.013328650645412,0.9791613088856348,0.950421211451484,0.9188969516567168,0.9070256247696696,0.9219013209158468,0.9220150713705,0.8943013422704834,0.8815759898514755,0.8841456389521682,0.8908217690576206,0.90924178194347,0.870282498715373,0.8266340875826707,0.8621189716855165,0.8959903912156733,0.91806986284087,0.985727844761898,1.078489007708428,1.030770204178988,0.9166555426991346,0.8443251475752788,0.9274038645046137
NC,NAPC,HN,1.145362364246171,1.104415408729941,1.287676242436563,1.465176280143376,1.498875853150411,1.626494809870807,1.565805756175128,1.375299891346053,1.429002660821992,1.460359645047486,1.485199276710722,1.394826480447894,1.104265225304528,1.022288716200774,1.014850406564102,0.9950560600919734,0.987091526535342,0.9794116979139372,0.9862488979457812,0.9874845173269629,0.9731053726169095,0.9849110425738352,1.00034727974668,1.044655854128457,0.9769104319625872,0.95825878436656,0.8931282777396401,0.9968708226874694,1.049409777277423,1.335973427250429,1.2739377439796,1.598543405097926,2.016570622087483,0.9421623703794486
NC,NBC,HN,0.8316614946661781,0.94450269192671,1.042671675921817,1.050476693357678,1.002344643116376,1.032537480088622,1.083948409932598,1.049147082195278,0.9692745366769904,1.081611769960049,1.093120636666199,0.9813288585241772,0.778098683209579,0.927182608525936,0.9633605310926608,0.9685585597157892,0.830053171443485,0.9275862296759776,0.9089531453766494,0.9177984601947744,0.9179023144837264,0.9127286818588752,0.915556599294642,0.9424245852743944,0.9405806794767282,0.9459879907487064,0.9383237732672242,0.98539354522449,1.025257906781616,1.173201328254526,1.153353083099363,0.972401331725972,0.8325681688212678,0.9202617112418
NC,NBO,HN,0.989333932124896,1.208527978876171,1.160471118705895,1.514660517675979,1.653453899477923,1.681845403466472,1.389400089642798,1.251679115872254,1.228401616262644,1.185342208207541,1.076198859347331,1.221591379286304,1.09024847660547,1.271181576434917,1.243721053087666,1.252338358283424,1.201280349876389,1.313454202802811,1.303973298471737,1.231557392610473,1.388141291415719,1.278180677254418,1.103747138472272,1.061996258673827,0.9937417813511166,1.00459110283337,0.9774981299713248,1.054474939275291,1.204792893470773,1.389038813473724,2.371592804364458,2.259073064408167,1.326042330783638,0.8995789301642054
NC,NBRB,HN,1.114817360061572,1.350761514215044,1.51646374146767,1.712978691294286,1.934214030027878,2.466565691619838,3.213231893403066,3.742813169918102,2.649628766824417,1.580281831000428,1.193511300872981,0.9025188575479308,0.9330198902569778,0.9051229899745338,0.9057917663372708,0.9240612367394916,0.9319252554772822,0.921668755929703,0.9149529786039884,0.9302109127805164,0.9188195672729222,0.9198488029333496,0.9255577189329608,0.920675340597499,0.9186171648215012,0.9275382742837004,0.9120161370710382,0.8805068892332873,0.8732010531083094,0.8297214879352021,0.7776733406407359,0.8183587587353485,0.7109302230618907,0.921794408592684
NC,NCT,HN,0.7424266955377846,0.8052149498764325,0.8386786071741167,0.9607759614043436,1.014878078492952,1.038378534753745,1.04712633315627,1.013900985668618,0.9402349481058824,1.048337227780669,1.016359514328945,1.003917709777076,1.003683825350802,0.995424211415186,0.9518333680655766,0.9417741078888386,0.9667370695221006,0.9858610980366982,0.9624566271712086,0.9642407074808385,0.9567417176897038,0.9523560256168542,0.949160568063496,0.9655783833004784,0.9564180160916252,0.9602794655563712,0.9544055744351464,0.9506603092064392,0.9521549133093692,0.9532948314644124,0.956772709827117,0.9520304713866776,0.9584120909235806,0.9285622338738352
NC,NEA,HN,0.8348782482264391,0.8292746245582043,0.9232848128175488,1.010870920902701,0.9646649784578576,0.924687391575456,0.8628263167005273,0.8010067736340439,0.8239542116298557,0.879774052340823,0.9463412158725508,0.9293136609642494,1.021764356151344,0.9561931284000184,0.9240793573569152,0.9287161580269928,0.96593002894742,0.950179577224452,0.9789473483985188,1.017234850657173,1.016291863894718,1.178195393414025,1.014365933596654,1.209915714235353,1.395209374291139,1.344222914342904,1.531371220157689,1.65121712384011,2.686326035766976,2.08133856802052,2.311427082663587,2.055351627345381,1.681603028170147,0.9832779071247983
NC,NFRB,HN,0.8418906657587392,0.7856418542921866,1.099482056865369,0.8033866422372119,1.078866490382775,1.010902253232882,0.952173177443222,1.068453033025431,0.9355886885223482,1.08010478433975,1.139578707945639,1.183553352063237,1.167129520228673,1.219679573386367,0.920286616197006,0.9491401694697392,0.8787388584888128,0.9320934311564416,0.9195028016968164,0.9533857051547336,0.981595843716902,1.04906680222428,1.189728808149969,1.323445632994797,1.475618025106662,1.75898553471273,2.048561270522377,2.15695266922063,2.344350333212281,2.435691896351021,2.395204551284889,1.803757313571189,1.643203156861236,0.9638087373316452
NC,NFVB,HN,1.044532204014392,0.8572090828171677,0.8718867148815426,0.9200432617529356,0.895564874185577,0.8756774039218272,0.9625185922328836,0.8889985390362138,0.9018355363024608,0.966836970192922,1.005436465906329,0.976268082656307,0.9527022850342884,0.94429123056526,0.9318757538669584,0.94440015055853,0.930633968210392,0.9265748233395936,0.9297234079469964,0.9289004858644188,0.928053630392612,0.9256245093295588,0.9356922482992832,0.9400073981929828,0.941757955531492,0.9388227226897672,0.939235946700557,0.9310632908176724,0.9376070148111024,0.9414785182256296,0.9391403736867426,0.9186575166672916,0.9284002441104596,0.9250035259796066
NC,NGI,HN,0.8018269725139028,1.227352863482293,2.00572894788507,3.040722814882405,2.396105874348287,2.357434007650229,1.54427044662782,1.380985120657914,1.265655092495375,1.399275509839674,1.246964428451762,1.297920887673149,0.9681193489130724,1.012360492782376,0.8521159250353272,0.8574657922120422,1.035216818436138,0.982541789060675,0.8546875095536168,0.8000968364916106,1.016185554908672,0.8594968080050117,0.991569461281636,0.826638839118289,0.9809270629203596,0.8163790429136202,0.8133537840894639,0.8751024524996519,0.8658531719175081,0.8322867308424676,0.9790329855175413,1.063867449575547,1.168746881515744,0.9368531438520176
NC,NGVB,HN,1.116662087806705,1.218868397299672,1.156655339790188,1.324982689978652,1.18386935967785,0.8616121286937946,0.7715689323218375,0.8621975106157382,0.8076528673117094,0.8411482005989832,0.9747165376510134,1.042736896501403,0.9664758910669752,1.016264018779575,0.9969593765919644,0.995992941012798,0.9674795810520468,0.9717519551765672,0.9617725320796392,0.9672203933305056,0.951964707843688,0.9469449040891412,0.9432965119004838,0.9481222445044738,0.9492332094653472,0.9456609774369572,0.94571479825402,0.9442169500176348,0.94501587701812,0.9510712699250132,0.8094263772346122,0.9593199975691032,0.97999632197488,0.9281631969746024
NC,NHC,HN,0.9514117381945084,1.111236027318856,1.547052295713398,2.312697246354828,3.063098711051609,2.221112013998186,1.496276579341709,1.315149028088858,1.263412610141974,1.111688636801725,1.135863611314192,1.082495365632654,1.004786503955647,0.9029197189227954,0.884151157342274,0.8907727596441091,0.9010948053515134,0.8934313098253024,0.8501520421649077,0.8776558010468724,0.9286674618443724,0.908209005298463,0.9097117858730562,0.9083745238777928,0.923975181973039,1.01335052334083,1.114087062661574,1.068083943120817,0.9200175582397736,0.943546765453334,1.014628667809253,1.077586131735476,0.9983622164776896,0.9169051642499207
NC,NHM,HN,0.9568987567742442,1.492161288395853,1.747451754171153,1.855052989957571,1.84522968864218,1.442700928844083,0.997086934772346,1.262830494334561,1.280584668152436,1.271327240204628,1.304910982240308,1.896681311760806,1.261577950752715,1.158409084788723,1.311758055285681,1.322012128699347,1.672594223241986,1.21161546357232,1.195407276161893,1.20988849240272,1.381379103345716,1.727779236045949,2.184936874863562,2.092540921327008,2.173802298167949,1.075312004927578,0.945839642642652,1.547676943251424,1.022490736684211,0.6862121957784535,0.3987714758857698,0.2723707224236637,0.1984430964962976,0.8294414525403495
NC,NKPH,HN,0.8883450309331241,0.8883127710626045,0.9386262143623676,1.031918336566174,1.104541833476581,1.145677929180391,1.180162536783186,1.323212005178468,1.900483597074917,2.688191718060684,3.721291465547114,4.132730118020131,3.733753590652543,2.57538969683541,1.644867042820624,1.03671214279811,0.7374480729508565,0.861048358889353,0.860319143913764,0.9545343383950023,1.315205598927058,1.409745545947032,1.613762687598524,1.488216904459824,1.690423008101228,1.40511543584849,0.9939860704946984,0.758915824341232,0.5476246099606066,0.6560747324645134,0.6022579234161289,0.5507167833470684,0.5212560585285505,0.9221779131220252
NC,NLH,HN,0.9372447310246904,1.418322637815137,1.128570881842676,1.159330803166384,1.019645443878447,0.8598160433937843,0.9543483563193216,1.134522970796888,1.063845467265021,1.074425116086948,0.9458021792999494,1.00820779208483,0.9914554672909638,1.118466677746984,1.039442284052372,1.096034740661801,1.973778306097281,1.53447265300762,1.245694676343653,0.9630633741314804,0.9352726785574575,0.897303819662396,0.904327453769205,0.9248291643829334,0.936555367233102,0.98010199434695,1.001871273201476,1.042167411469932,1.526234383021065,1.440660307846438,0.820018973157561,0.4956711250010467,0.3228788764010764,0.8790073239461893
NC,NMB,HN,1.025208269519625,1.446143735968445,1.655530048358044,1.951225654695499,1.82694148898526,1.407893371939339,1.262324248911965,1.102609411638572,1.089985555729168,0.9756706180720108,0.969824948186386,0.9530262583412752,0.951482060555028,0.9663092609577149,0.929810511833488,0.9292480909987684,0.9456881086698248,0.911589537088394,0.916053320199988,0.895653785425816,0.8818432656741239,0.8905009520869532,0.933537452309678,0.8897990423589898,0.874675489218544,0.8826576284207335,0.8583183784105679,0.8417735128115343,0.854836116842956,0.9093446971813908,0.950602051188614,1.030445538555721,1.06387167174284,0.9276723026405737
NC,NMH,HN,1.195576944518961,1.136971154744778,1.217958474456651,1.423585123135566,1.220984726336725,1.571742431971469,1.418063617131429,1.231402049623673,1.483308597381359,1.340037453222368,1.312724606952239,1.304165751485642,1.274319158430605,1.166455873928465,1.16452775632586,1.151050126482956,1.148273755917788,1.058587889382685,1.096868404319442,1.057063562035812,1.090356581455197,1.036821476769058,1.039027876517562,1.012680421837578,0.9926394416548808,0.9921424184627852,0.9796042525214737,0.9559569256225072,0.9356146433066024,0.9033670218995304,0.9011513070868404,0.8768896077831781,0.92711844876787,0.927082299834295
NC,NMI,HN,1.073158648551167,1.418785928581676,1.343668803189254,1.750182953375782,1.650566171666632,1.589229668808853,1.471899731143298,1.590010783411949,1.525326375628582,1.495283208154984,1.640097192008972,1.405830714782916,1.349340358437931,1.172355828352459,1.171532953833879,1.45969251709733,1.658406492277093,1.437019482560801,1.378045917492066,1.404725675062651,1.211898882734843,1.068123336585617,1.053224589601644,0.9975695736674084,0.8887397276574566,0.8383948725079104,0.9880058800809292,0.9246267829558276,1.312572376994776,1.338354061053995,1.283644452816961,1.379627649421484,0.9235855284026452,0.897213333513554
NC,NMK,HN,0.9927136893702896,1.067708291222035,1.034020753620804,0.8583409618004542,0.8430853277945797,0.7656722689214834,0.8921595622518093,1.092093541003016,1.043532142868638,0.9983256048736838,1.018384041499024,1.024251730606172,0.9563516120012684,0.9501140122751583,0.9593293911585318,0.941197704462174,0.9550291750115584,0.9608085447178698,0.9562961732353248,0.9471119831587428,0.9908228201650188,1.127809693338312,1.039710031429539,1.025690334357017,1.004480271721041,0.9719580817709365,0.9068797259865944,0.9151408915961924,0.9580496883680246,1.012601313231064,1.005195198636536,0.9622114451867324,0.920604446351562,0.9246078661347414
NC,NMTB,HH,1.089478292660726,1.053400639432655,1.157216308733435,1.140919601432852,1.068552873053733,0.9144739873048576,0.8220852423271818,1.068856508572896,1.041191180678984,0.791695920474793,0.9214702570490272,0.9326530318890368,1.005472880991538,1.02502880571324,1.07600631875092,0.9625398369067484,1.10190468533226,0.9635546718575028,1.065723181370315,1.028568578810383,0.9540576507844978,0.8149896590069945,0.7710660177622976,0.7722886507462516,0.737636003808012,0.6971729553968549,0.6901590907994396,0.6852642406661242,0.6847615376475765,0.677815490388501,0.6792976804614524,0.6547361121750294,0.6450436958237263,0.9021248971674
NC,NNI,HN,1.064929021725188,0.9004026302494391,0.973306917214455,0.9716058327790904,0.981437591675662,0.9049196078054365,0.927379152285112,0.8596678188766983,0.8493344126143331,0.7951151976582775,0.8371377456457236,0.8269417261798956,0.8504791989422403,0.9436788494582942,0.9430094520267794,0.9249603117428288,0.952182053079872,0.9551884581599898,0.9412169349807148,0.9519157929048956,0.9473328640954752,0.9408125985052544,0.9474853535676688,0.9409341580623162,0.939110904065404,0.9403223803842656,0.9332034577304884,0.9441552743820408,0.9922099106052076,1.15792581665126,1.024734890565794,0.9260482314680334,0.733166158914122,0.9236459241609208
NC,NOLB,HN,0.9574987194941182,0.9999951509363556,0.9641668854075864,1.013338083093114,1.283246169274975,1.36350191199883,1.373692048815554,1.506682680334625,1.826704025982133,1.933793138095408,1.906154878001916,2.001656002771508,1.436596279281832,1.06054165464266,1.078484225424943,0.9905622425735704,0.9635445064190188,0.9779904078465854,0.9644240831214091,0.965320637572932,0.9517854810107518,0.965588613558468,0.9950105776273284,1.016228136499316,1.004496973675947,0.9770951030513176,0.9862705907391884,0.9005186773629488,0.9248998832353028,0.9573376541082718,0.9457799186301612,0.9641084629969352,0.9594637824686656,0.934643629162347
NC,NPRB,HN,1.024220239115172,1.12021512757559,1.158863271619024,1.133815151951244,1.116318275009974,1.140252612826407,1.22477351125231,1.252779172074271,1.213992230713948,1.330392421676814,1.267440747765998,1.210668176661631,1.178448243386154,1.20979061205592,1.254928085099399,1.229275125275435,1.216695062294908,1.177580820362418,1.036401807399282,1.138043359764489,1.230192482240569,1.525053367778416,1.388935918625705,0.9956803480857624,0.9133649333565508,0.9970270586817924,0.908041757888166,0.9137089717844348,0.8800921749073545,0.9747855771123034,0.7104037732788206,0.8011206060940096,0.6152323616120005,0.9220157354496028
NC,NSC,HN,1.257751007428823,0.999861224871533,1.031206905276688,1.087907925760096,0.8356314675643859,0.8593952754772082,0.9550088445630212,0.8673147241812844,0.9692130589727228,1.218314986938893,1.080014714841464,1.145467583993717,1.077662645010154,0.9990375454752172,1.002996334826698,0.9821418128203694,0.9454387858592792,0.9429897627789188,0.9605019554336142,0.9523733529695348,0.9558989691123614,0.9625910184761004,0.968780467040316,0.9948028255899086,1.032300466354401,1.054495887380914,0.9846093715042348,1.047500776115943,1.104188009075817,1.165807970340832,1.246682767619898,1.157747736416399,1.128156255640588,0.9228646559020064
NC,NSM,HH,1.600426742631797,1.638008855776884,1.712059071772556,1.735489165917788,1.813199048475365,2.04445126140094,2.021125747099536,2.140655613532274,2.150387762085471,1.772989978438268,1.342630326482544,1.829997651018659,1.849675355799809,2.583671299161969,2.094933363958014,1.759867240577683,1.92901358437277,1.689040426414629,1.173995858960204,0.7427972447908273,0.7529323795560228,0.6647111142432459,0.6785722210634881,0.7381495974008913,0.9311481787116456,1.187049446501218,1.414494903939107,0.755279531083947,1.005828475954069,0.5271155630228422,0.324491177613638,0.4592639806154196,0.5375094724500595,0.9058077233302884
NC,NSP,HN,0.9366217118237626,0.9052307536243576,1.002867421172263,1.094174524279296,1.236981063184859,1.330649508306764,1.337639652510614,1.371023068745156,1.2758190548954,1.164290853396374,1.038628994756103,0.9620310698548584,0.8923913882474014,0.8525959908656872,0.8426447742199895,0.8313451299171872,0.8188229417235375,0.819668980715151,0.8144073432921434,0.8272159195936385,0.8275483720725306,0.8133799125520648,0.8260335368500437,0.8290560178774204,0.8356110659808501,0.8599029035339181,1.119604450484018,0.8346421090388029,0.8530076010545249,0.9786063073104144,1.327581104334625,1.532514232007633,1.187773825679639,0.9253962677071697
NC,NTAB,HN,12.10515053758987,11.76951116690037,12.30391985012668,12.06469164080136,11.67361436521047,11.81046400655454,11.7870114098801,11.04361002902026,11.30478384092201,11.13852640024995,10.9254523343206,10.05207795808252,10.32313831306235,10.02284818078397,10.05764807364248,9.909099786302775,9.525860171815888,9.135189474028843,8.943645308540091,8.684016752536456,8.668325859467693,8.284325482072532,8.21554645421974,7.441944711045632,5.761608654883148,7.217027687776519,2.778614549013601,3.644053294588054,3.538255312948899,3.971118608175486,6.424892923511615,7.018757535027683,5.940226377455259,1.847903248304859
NC,NTAC,HN,1.195873605507966,1.023195490530886,1.170523869603682,1.156584706031341,1.087768029714887,1.19153057197837,1.194148016854698,1.153334321829397,1.158141540739856,1.136102898124252,1.060461482104422,1.095366279291506,1.078405890463199,1.033476581895615,0.9874907145738968,0.9393710549014108,0.9418502403743358,0.9444346455248238,0.9168699551772492,0.9163308217948736,0.934619128124317,0.9446371696126554,0.941686851144221,0.9225438845240566,0.941929982979172,0.9490235026508862,0.9693874429368156,1.04105274956856,1.139584654423286,1.157373599493569,1.035887317145691,1.181476754872215,1.025079525683922,0.9342504167324244
NC,NTO,HN,1.209143573535668,1.234641025043359,1.352320755647692,1.424328756090486,1.559099880706518,1.975410757463235,2.212750836081723,3.066976465981217,2.222347795077805,1.835535733272343,2.108519361707984,1.921334001242104,1.562678867639617,1.414716166274155,1.027832700265431,0.959392337070322,0.8662594560567186,0.898941202645138,0.9407949144823096,0.9032340670902902,1.019761062999161,1.021886825812155,1.01198979333109,0.9594595953922684,0.9070357695764164,0.8827140559209059,0.8435267673537962,0.786126064915597,0.6629596736847324,0.6080154334996253,0.5573885118325541,0.6203772669604949,0.5659344138745626,0.9130212992357684
NC,NTR,HN,0.7130408222191722,0.7626809326133464,0.908435595119828,0.9656333099163568,0.8149394696033134,0.854547271067698,0.8798283368219028,0.858999740567728,0.8653545491116079,0.8752030724964752,0.92444514065943,1.01186294720982,1.062914659506472,1.021688806196884,1.021811636826479,1.025705405900197,1.059967629503547,1.064182565863019,1.076197055794473,1.053115269244173,1.062817832239195,1.052432339915467,1.041165294515061,1.029793948944289,1.006724688048669,0.9690597385162784,0.8840116094438457,0.8530005346731454,0.7543827853010167,0.6569544962148186,0.5611858802093231,0.5200157488786024,0.4526909983972571,0.9040924985820564
